user_id,item_id,rating,timestamp
325,185,5,891478140
567,299,4,882426350
906,276,5,879435299
321,174,3,879441111
303,558,4,879467105
117,1012,4,881008815
632,73,3,879459649
707,170,5,886285824
654,87,4,887864471
545,181,5,879898644
711,416,3,879995215
650,1119,3,891383303
31,1021,3,881548082
512,56,5,888579996
305,169,5,886322893
787,294,3,888979606
872,354,4,888478822
290,105,2,880732753
244,208,5,880606300
141,750,1,886447564
170,258,3,884104016
337,1016,4,875184825
825,741,4,881343947
678,924,2,879544397
602,300,3,888637847
641,50,3,879370150
77,215,2,884752757
626,266,1,878771476
463,819,1,889937778
21,992,2,874951349
561,185,4,885807173
648,211,4,884368643
167,554,1,892738237
676,269,2,892685224
864,939,4,888890102
246,746,4,884922070
301,281,4,882074903
537,448,3,886032001
588,1311,1,890029079
606,25,5,878149689
389,161,2,880088269
416,699,5,893212895
65,511,4,879216567
140,988,3,879013719
665,88,3,884294552
121,125,2,891388600
292,181,4,881104068
758,150,5,881975243
53,845,3,879443083
474,183,5,887924619
262,1035,3,879794530
550,924,4,883426027
406,87,3,879445809
614,294,4,879464507
899,291,4,884122279
851,826,4,875730719
243,93,2,879987173
326,496,5,879874825
566,172,3,881649644
236,596,4,890116575
95,70,4,880571951
88,261,5,891038103
200,280,4,884127798
69,123,4,882126125
327,735,2,887818540
7,604,3,891351547
506,194,5,874873247
537,709,4,886031342
569,273,3,879793810
846,194,4,883947630
712,83,4,874730396
116,264,3,876452186
940,302,4,884801316
694,663,4,875727926
378,471,3,880057018
389,25,3,879916170
514,178,4,875308925
400,323,4,885676582
394,222,4,881132876
314,846,3,877886971
758,654,4,881975061
13,157,3,882140552
846,1050,4,883949046
363,218,2,891497174
497,187,5,879310825
178,651,4,882826915
841,286,5,889066959
201,423,4,884112901
336,999,2,877757516
178,405,3,882823905
627,241,4,879531397
271,242,4,885844495
894,252,3,879896897
407,484,4,875042378
758,1501,3,881978258
313,162,3,891017270
771,144,1,880659507
650,504,3,891369889
922,98,5,891447665
228,655,4,889388489
919,93,5,875288681
655,604,4,888984325
660,197,3,891199965
372,1090,5,876869878
158,302,4,880132193
339,100,5,891032286
907,220,5,880159360
514,50,5,875462466
655,281,2,887426732
919,257,4,875288848
444,306,5,890246907
104,301,2,888442275
468,1134,5,875280670
47,289,4,879439040
804,654,3,879441651
764,200,4,876244895
721,878,3,877137598
618,1048,3,891308980
870,172,4,875680098
535,505,4,879618569
711,155,4,879995382
775,347,3,891032837
343,44,3,876406640
661,199,5,876016726
417,419,4,879646986
537,116,3,886029841
336,1041,2,877757837
566,163,5,881649622
934,648,3,891190695
719,121,1,879372253
887,111,5,881378370
177,23,5,880130758
916,65,3,880845327
813,307,4,883752265
454,132,2,888266874
638,144,5,876694861
141,249,2,884585386
683,332,3,893283997
213,715,5,878955915
618,12,4,891307263
463,539,1,889936753
665,202,3,884294612
545,101,4,879901538
445,908,1,891199331
566,705,4,881649871
193,541,1,889125976
7,92,5,891352010
360,308,4,880353584
561,241,2,885809119
690,12,4,881179631
181,976,1,878963342
293,1248,2,888907527
654,1009,3,887863885
170,292,5,884103732
72,147,5,880037702
474,173,5,887924027
796,326,4,892612032
588,385,3,890023557
912,523,4,875965830
345,126,5,884991105
807,1413,2,893083486
889,258,4,880176550
301,265,4,882075672
716,399,3,879797414
493,597,4,884131738
271,427,5,885848518
643,156,5,891446826
815,214,5,878693497
373,390,3,877098890
501,122,4,883348236
688,359,5,884153606
916,713,3,880843636
615,517,5,879449068
500,129,4,886359266
659,199,4,891383965
255,100,3,883216358
268,569,3,875744582
533,134,4,879439379
348,245,4,886522765
299,169,4,878192555
641,134,5,879370062
21,299,1,874950931
642,8,5,885603662
301,33,4,882078228
416,684,5,893213405
806,1010,3,882385806
489,322,5,891366571
271,148,3,886106165
416,411,3,876698006
618,99,3,891308019
378,972,4,880056491
83,423,4,880308329
790,427,4,885155172
85,286,4,879452259
92,250,4,890251534
283,1079,4,879297526
270,295,5,876954248
916,213,4,880844675
231,121,4,879966609
411,58,3,892845804
181,844,1,878962816
762,709,3,878719594
92,47,4,875654732
422,287,3,878199757
291,974,1,874833962
880,348,4,892958376
102,655,3,888803802
417,1416,2,880952534
210,121,4,887737244
907,427,5,880159821
751,756,2,889299249
280,769,3,891702441
493,1126,2,884131517
374,458,5,880393710
542,195,3,886532294
178,276,3,882823978
222,576,3,881060305
187,582,1,879465683
746,405,2,885075476
923,9,4,880387306
275,173,3,875154795
59,133,3,888204349
601,87,4,876349503
684,100,4,875810574
304,343,3,884967896
527,12,4,879456637
256,5,5,882164727
44,591,4,878341315
109,763,2,880571715
271,729,4,885848996
473,25,4,878157427
868,451,2,877112063
587,888,3,892871563
480,462,4,891208520
378,1092,3,880332683
921,1,3,879379601
314,699,5,877888527
292,132,4,881105340
880,111,4,880167132
813,751,5,883752264
471,172,4,889827822
385,1121,4,879443315
405,1090,1,885548670
342,584,4,874984430
64,732,4,889739288
663,591,3,889492759
786,173,4,882843069
102,559,3,888803052
802,452,4,875985976
305,904,4,886307860
363,582,2,891496306
563,566,4,880507042
536,474,5,882359678
655,219,2,890497653
679,173,5,884486966
268,823,2,875742942
151,663,4,879524268
287,235,4,875334248
91,735,4,891439503
293,410,2,888905034
872,282,5,888479253
296,1160,4,884196964
250,294,1,878089033
276,413,3,877934705
308,472,2,887739336
854,1281,2,882812314
191,307,3,891560935
514,196,5,875318331
343,164,3,876404757
49,1067,3,888068842
659,528,4,891385012
793,109,4,875104119
264,7,5,886122261
921,1016,4,879379562
472,569,4,892790676
162,544,4,877636167
615,855,4,879448088
197,294,4,891409290
243,1368,2,879987909
592,678,2,882607690
94,62,3,891722933
297,582,4,875238814
373,154,5,877098919
642,88,5,886131546
709,79,3,879846440
216,403,3,880244446
301,790,4,882078621
804,194,4,879442490
747,189,4,888639272
451,331,5,879012431
884,529,5,876859301
276,807,2,874795574
279,712,5,875312339
791,245,4,879448087
13,14,4,884538727
436,95,4,887770037
781,324,4,879633862
313,778,2,891028904
533,22,4,879438961
666,197,4,880568129
189,499,4,893265596
650,608,4,891369520
308,432,4,887737036
298,318,5,884182657
589,995,1,883352562
721,682,3,877137285
122,382,3,879270711
342,655,4,875319383
453,4,4,877554490
200,559,4,884129920
178,187,4,882826049
293,196,4,888906012
613,303,4,891227111
360,23,5,880356240
91,132,3,891439503
429,275,4,882384603
468,209,5,875296309
640,382,4,874777528
561,748,2,888557502
406,122,3,879540405
372,872,4,876869330
599,278,3,880953441
158,797,3,880134701
495,573,4,888636928
166,294,3,886397596
437,319,5,881001538
6,69,3,883601277
833,431,2,875223813
389,435,4,880087073
221,3,4,875244901
376,762,4,879459207
62,138,1,879376709
601,1135,2,876351141
455,250,3,879109966
825,321,3,886697076
789,129,5,880332063
457,1,4,882393244
385,1428,4,879447181
358,582,5,891269723
346,693,4,874950937
505,181,3,889333974
70,338,2,884065248
288,175,1,886629664
23,522,4,874785447
207,1147,4,879665042
537,129,3,886029889
758,270,4,889062124
859,1014,4,885775564
353,258,5,891402757
314,501,4,877888610
313,309,4,891031125
682,833,1,888522260
95,32,1,888954726
773,948,2,888538438
643,516,4,891447037
302,299,2,879436932
213,284,5,878955164
239,300,1,889178513
152,596,2,880148941
514,682,4,875463891
771,237,5,880659482
543,102,4,874863155
889,597,3,880182741
889,1589,5,880177219
308,98,3,887737334
407,405,3,876348318
201,943,3,884114275
869,127,5,884493279
846,1110,3,883950390
456,194,3,881373472
327,603,4,887745661
377,219,3,891299078
840,157,4,891208998
692,328,4,876953340
537,179,4,886031105
833,67,3,875134891
83,240,1,883870084
698,199,2,886367065
458,925,3,886395166
24,475,4,875246216
56,172,5,892737191
350,657,5,882346663
201,238,3,884113343
561,367,3,885809583
41,100,4,890687242
184,945,4,889909721
509,307,2,883590729
264,525,5,886122508
81,25,5,876533946
886,118,1,876032673
450,685,4,882374134
206,904,1,888180081
429,1074,3,882387163
869,1014,4,884493279
634,21,2,875729668
451,991,2,879012647
254,416,4,886472713
425,96,4,878738335
326,481,1,879874964
875,603,4,876465111
310,222,3,879436062
742,1012,4,881335528
234,86,2,892333765
327,676,3,887746686
13,23,5,882139937
900,483,4,877833924
616,895,3,891224644
626,680,1,878771476
168,151,5,884288058
280,234,3,891700803
845,896,3,885409374
374,77,5,880937779
90,1205,3,891383687
280,88,3,891701556
364,319,3,875931309
148,473,5,877399322
498,271,2,881962988
75,1001,1,884050531
70,231,3,884064862
694,614,4,875726886
751,578,4,889298174
135,566,3,879857930
788,1407,3,880871717
518,742,5,876823804
476,168,5,883364143
404,245,3,883790401
210,127,5,887731230
387,357,5,886479690
393,364,2,889731139
119,930,3,874775945
818,887,4,891870590
95,566,2,879196594
896,87,4,887158295
592,326,4,882607573
311,523,5,884364694
393,1468,4,887746091
417,562,4,879648955
417,290,4,879646661
593,106,2,875660347
339,211,5,891034215
11,751,2,891902092
624,597,3,879793129
450,968,4,882395537
341,948,3,890758169
406,480,4,882480802
484,117,4,881449561
787,359,3,888979547
833,467,2,875038626
535,156,2,879617613
336,204,5,877757601
24,178,5,875323676
934,384,4,891195573
435,658,3,884133223
908,434,4,879723128
743,311,5,881277551
786,238,4,882843646
889,317,4,880180849
773,170,5,888538980
465,143,4,883531380
684,66,4,878762033
248,1,3,884535744
200,258,4,876041644
807,739,4,892684321
533,44,4,879191594
716,234,5,879795269
782,1378,2,891499494
312,486,5,891699655
393,500,4,887746523
664,735,4,878092802
503,488,5,880472216
262,77,2,879794829
733,281,2,879536567
940,116,2,885921741
763,280,2,878915015
381,228,4,892697373
222,1419,1,878184947
42,222,4,881105882
592,224,5,882608357
301,418,3,882076751
18,22,5,880130640
94,1224,3,891722802
915,334,3,891031477
630,64,5,885668276
303,531,4,879466457
311,650,3,884364846
429,147,2,882385859
588,154,4,890024529
327,88,2,887819194
586,54,3,884068393
228,427,4,889388547
512,1459,4,888579569
537,1006,2,886032245
505,95,4,889333313
854,297,4,882812263
399,540,2,882348722
804,56,3,879441371
747,429,4,888639823
148,1,4,877019411
297,204,3,875239422
943,796,3,888640311
659,505,4,891385769
6,303,3,883268321
642,726,2,886570131
763,5,4,878920895
405,391,1,885548137
593,159,4,875671302
342,188,3,875318936
318,196,3,884495973
911,659,3,892838677
169,308,3,891268776
198,58,3,884208173
916,462,4,880844058
39,306,3,891400342
249,86,4,879572124
851,406,2,875731674
271,2,1,885849386
643,504,4,891447370
346,293,3,875000499
184,65,4,889909516
846,1439,2,883950463
387,431,3,886483150
224,676,3,888103942
736,253,5,878709365
290,228,4,880473556
492,127,5,879969879
852,118,4,891037262
10,153,4,877886722
541,259,1,884046888
492,657,3,879969345
15,137,4,879455939
481,181,5,885827974
15,292,5,879455128
501,151,4,883348543
421,11,2,892241624
164,472,5,889402071
207,186,4,877879173
196,287,3,881251884
43,86,4,883955020
587,286,4,892870992
154,211,4,879139002
293,144,4,888905819
454,1,3,881959818
409,516,4,881109347
645,340,4,892051762
487,226,3,883531085
307,1028,4,875746067
330,418,5,876546298
536,214,2,882360450
406,211,5,879445936
572,300,4,879449243
746,506,3,885075824
620,1219,3,889988069
455,716,3,879112259
347,357,5,881653774
730,181,2,880310465
417,545,1,880953033
868,854,4,877103371
847,82,4,878941466
899,597,2,884120270
269,1091,2,891451705
554,597,4,876232176
303,85,3,879484588
254,269,2,887346935
672,321,4,879787518
281,323,3,881200789
606,248,5,887058736
573,183,3,885844091
158,174,5,880134332
311,568,5,884365325
272,98,4,879454797
930,176,3,879535663
130,1,5,874953595
833,455,3,875297104
181,14,1,878962392
314,795,4,877889834
642,225,4,886569942
527,190,4,879456362
520,1051,3,885170585
458,423,2,886396314
269,475,5,891457067
542,168,4,886532602
7,181,3,891351287
416,364,2,886319855
704,302,4,891397015
533,427,4,879191373
343,199,5,876404464
198,405,2,884206428
451,259,4,879012721
71,923,5,885016882
800,742,4,887646477
385,448,3,879448263
595,50,5,886921112
538,381,3,877110175
64,211,4,889739318
73,288,3,888792294
478,153,3,889396212
488,515,4,891293699
210,411,3,887730931
825,619,4,880756834
346,211,4,874948475
900,696,2,877833195
768,744,3,880136272
449,1073,5,880410734
276,67,3,874791993
442,385,3,883390416
827,316,3,892157262
91,300,4,891438004
634,258,4,884980585
303,1315,3,879544791
523,954,5,883702474
878,699,1,880871600
201,777,1,884112673
393,1169,5,887746015
545,175,4,879899641
207,580,3,879665232
49,385,1,888069536
885,213,3,885715221
774,182,4,888556398
397,855,4,885349476
684,1301,3,878760019
840,11,3,891204921
442,203,3,883391146
533,846,2,879365886
90,192,4,891384959
943,763,4,875501813
271,624,2,885849558
174,332,5,886432901
195,1417,3,877246560
292,214,3,881105701
244,941,4,880603618
745,124,5,880122775
21,834,1,874951293
815,465,5,878694952
738,141,3,875352771
746,127,2,885075243
130,930,3,876251072
632,196,3,879457064
934,168,4,891191875
398,202,3,875725256
451,242,1,879012857
280,245,3,891700185
392,333,4,891037531
897,238,4,879990779
846,494,5,883947590
7,503,4,891353950
822,95,4,891037394
574,305,3,891279012
347,286,3,881652054
755,304,4,882569881
752,683,4,891208299
416,182,4,876698934
694,48,4,875726759
823,374,1,878438733
714,250,5,892777876
450,395,3,882470642
802,56,3,875985601
586,185,2,884058860
269,517,4,891449189
492,474,5,879969879
796,450,3,893049399
591,709,4,891031426
13,882,3,886952438
343,121,2,876407072
756,1240,4,874829333
779,275,4,875992583
699,124,4,878882667
906,125,4,879435365
883,396,2,891695743
18,515,5,880130155
557,532,5,881095916
91,97,5,891438947
407,1028,3,876348832
294,1199,2,889242142
152,191,5,880149963
198,50,5,884204919
425,546,3,878738548
425,325,3,878737684
833,121,1,875133458
416,510,4,876698853
903,48,4,891033005
10,502,4,877889261
181,990,1,878961814
722,471,4,891281020
593,179,5,877728878
867,144,3,880078484
711,969,5,886030557
796,1032,3,893219451
615,179,4,879447968
210,792,3,887730532
467,258,2,879532164
533,597,3,879192939
501,24,3,883348519
812,682,4,877625224
174,63,4,886514985
84,148,4,883452274
421,331,2,892241236
200,28,5,884128458
871,4,3,888193338
890,23,5,882403221
450,725,3,882469863
853,688,3,879365169
234,16,2,891227771
588,421,5,890023830
109,70,4,880578038
551,1439,5,892783612
495,232,5,888635202
864,151,5,888889466
500,517,4,883873839
796,716,3,893047167
844,921,5,877388183
535,735,5,879619067
66,282,3,883601266
622,190,4,882669762
804,202,4,879442079
482,301,4,887643315
426,968,3,879444952
244,746,3,880606180
542,410,4,886532971
389,155,2,880088900
881,423,4,876538726
397,288,4,882839517
851,806,4,875731330
94,527,5,886008885
130,721,3,880396278
95,219,4,880572658
393,28,4,889554674
201,192,4,884111637
709,405,3,879848590
223,977,2,891550295
807,584,4,892529031
457,368,1,882396133
449,179,4,880410674
290,204,4,880473696
633,289,3,875324233
85,97,2,879829667
207,3,2,877846284
663,324,2,889492019
568,612,3,877907720
400,269,4,885676230
881,528,5,876538536
727,940,2,883713521
731,662,3,886183209
892,89,5,886608714
311,651,4,884364623
98,173,1,880498935
297,95,3,875238814
504,238,3,887912416
276,63,3,874792168
693,161,3,875484089
343,642,4,876404343
437,778,3,881002092
5,412,3,875635416
245,21,3,888513502
541,239,4,883865211
416,396,2,886318587
463,1606,2,889936565
479,122,1,879460648
348,313,5,886522495
551,68,2,892783972
347,721,5,881654715
508,204,3,883767510
535,174,4,879617747
49,369,1,888069329
115,117,4,881171009
157,137,5,886889876
823,127,5,878438357
451,260,5,879012580
627,1267,4,879530346
648,4,1,884881646
758,629,4,881978715
198,208,3,884208571
201,59,4,884111546
591,79,4,891031171
435,597,3,884133284
840,708,4,891209033
888,111,4,879365072
303,1222,3,879468513
286,396,4,877534414
10,432,4,877892160
361,659,5,879441324
719,64,5,879360442
262,736,3,879794829
474,431,4,887926999
417,109,2,879646369
454,98,1,888266433
721,334,1,877136831
339,509,4,891033140
345,451,5,884993085
749,661,5,878847576
385,1524,5,879445662
144,248,4,888104032
280,68,3,891701066
883,96,4,891696864
373,732,3,877104048
684,38,3,878759635
232,196,5,888549757
312,191,5,891698334
130,929,4,876251160
927,542,2,879193676
393,1539,2,889730460
344,216,4,884901156
424,243,4,880859115
291,1046,4,874834875
804,39,2,879447475
786,15,3,882841855
470,360,2,879189269
327,886,2,887737493
677,322,4,885191280
334,652,5,891546992
276,215,4,874791145
60,483,5,883326497
642,584,4,885842877
899,746,4,884121512
655,310,3,887473937
1,256,4,889751712
256,36,3,882165269
54,405,4,880934806
144,100,5,888104063
377,313,5,891295989
405,302,4,885544635
432,50,5,889416012
38,216,5,892430486
693,191,2,875482136
889,1419,2,880182924
385,604,4,879442189
581,936,3,879643155
201,640,4,884112029
392,191,5,891039015
429,184,4,882386260
707,492,2,886286818
846,521,3,883948141
499,127,4,885598312
551,69,4,892776982
232,461,5,888549563
527,423,3,879456248
727,444,2,883712851
537,570,2,886031831
407,449,2,876344772
620,246,4,889987276
773,809,1,888540186
670,144,4,877975285
597,15,5,875341758
405,82,4,885547952
214,568,4,892668197
889,153,5,880181317
264,1355,4,886124417
851,1540,2,875731529
313,326,4,891012907
815,435,4,878694269
399,148,4,882341362
301,519,4,882076682
345,197,4,884992141
130,1248,3,880396702
429,39,3,882386378
864,473,4,888892300
884,213,4,876859207
430,248,3,877225832
369,114,5,889428642
495,674,3,888635995
296,50,5,884196469
484,7,4,881449706
567,636,4,882427155
600,761,4,888451977
796,333,5,892610876
173,301,5,877557076
262,567,1,879795430
292,515,4,881103977
268,735,3,876518557
334,762,3,891545044
327,1129,2,887745891
365,1048,3,891304152
671,1073,3,883949781
13,382,1,882140624
595,763,3,886921551
79,333,2,891271086
295,94,4,879518339
66,237,4,883601355
683,301,2,893283728
472,678,4,883904118
733,1,2,879535129
194,230,1,879535548
675,750,4,889488487
301,481,4,882075827
286,929,4,876522098
653,214,3,880151311
280,202,3,891701090
568,653,4,877907877
417,473,2,879646860
314,215,4,877888722
244,232,4,880608670
496,222,3,876064290
466,546,4,890285159
379,135,4,880524886
425,334,4,890346567
87,152,4,879876564
752,289,1,891208299
753,173,5,891401757
13,233,4,882397650
643,470,4,891448352
694,526,5,875729431
655,1198,3,888984538
716,81,4,879796475
453,172,5,877554587
374,823,1,880936476
903,129,3,891031144
847,11,3,878939876
437,145,1,880143663
523,114,5,883701800
126,245,3,887854726
530,535,4,886198575
400,288,4,885676365
720,262,4,891262608
807,229,4,892530752
222,810,2,878184446
239,516,5,889180487
201,568,3,884112245
271,474,3,885848518
747,70,4,888733218
243,8,5,879989217
344,9,5,884814480
85,530,3,879456350
464,286,3,878354626
322,23,5,887314417
872,347,2,888478743
833,447,5,875224309
325,186,4,891478578
301,411,1,882074867
177,121,2,880131123
761,1012,1,876190417
293,1267,3,888906966
527,492,3,879456405
49,123,1,888068195
830,484,5,891898661
429,662,3,882386309
600,227,4,888451977
896,234,4,887157925
699,929,3,879147366
923,591,5,880387875
150,181,5,878746685
38,637,2,892434452
699,100,4,878882667
316,9,4,880853774
655,1069,1,887473535
97,135,5,884238652
566,392,4,881650519
70,181,4,884064416
184,238,4,889909069
665,456,4,884291662
648,373,3,884883149
374,273,2,880392747
291,588,4,875086920
221,218,4,875246308
766,648,3,891309913
916,684,3,880844395
13,60,4,884538767
682,64,5,888517011
378,961,3,880055706
283,659,5,879298239
643,58,4,891448062
194,820,1,879541742
721,880,3,877137109
334,304,3,891550557
593,276,1,875659150
200,7,4,876042451
7,12,5,892135346
642,1224,4,886132139
479,335,3,879459752
474,121,4,887916260
87,199,5,879875649
751,742,3,889132347
360,1039,5,880356131
100,321,1,891375112
503,283,5,879438258
824,289,2,877021044
326,183,5,879875851
442,986,1,883391377
374,278,2,880393754
683,683,3,893286347
99,276,2,885678973
870,88,2,879270213
435,299,4,884130671
118,427,5,875384751
694,523,4,875727877
189,7,3,893264300
270,257,4,876954223
406,670,3,879792928
707,310,4,882200872
745,194,4,880123262
661,501,4,876036190
506,560,3,874874458
682,541,3,888522612
500,387,2,883875388
314,946,5,877888527
540,126,3,882157105
214,248,4,891543001
224,1221,3,888082742
13,453,2,882397067
59,642,5,888206254
7,501,5,891353411
101,546,4,877137015
342,196,3,874984128
891,933,3,883429998
738,169,5,892844079
468,642,3,875291403
576,435,4,886986400
748,181,4,879454455
314,1047,4,877886279
586,926,4,884067199
640,180,5,874777528
639,990,1,891238689
318,4,2,884497516
125,949,3,892838623
297,143,5,875239870
334,537,4,891547995
226,405,4,883889507
280,404,3,891701114
774,436,2,888557739
230,98,5,880484391
363,709,4,891495003
332,619,3,887938524
804,62,4,879445305
194,485,3,879546498
648,151,2,882212288
833,367,3,875123359
721,301,4,877136358
263,96,4,891298336
537,694,4,886031407
733,740,3,879535886
835,135,5,891033560
699,1057,3,880696553
181,24,1,878962866
655,312,2,892011201
246,409,2,884923372
200,419,4,884129232
608,58,2,880406800
563,181,4,880507374
234,161,3,892335824
655,411,3,887650512
117,421,5,881012601
429,498,5,882384796
719,220,5,888454728
481,50,4,885827974
445,56,5,891200869
886,1209,2,876034041
705,195,2,883428083
795,559,2,883774317
603,216,4,891957139
707,64,3,886286170
932,661,5,891250109
672,15,3,879787922
60,59,5,883326155
677,475,4,889399265
216,367,3,881428365
642,596,5,885604113
519,324,1,883248191
313,616,5,891015049
938,406,3,891357060
568,301,1,877906737
441,259,3,891035211
345,974,3,884991581
119,182,4,874781303
664,642,4,876526554
7,543,3,891351772
271,338,1,885847194
389,414,4,879991485
405,1265,2,885549942
299,13,4,877877965
919,183,3,875372802
804,159,4,879445441
847,1050,3,878940618
332,451,5,888360179
315,461,4,879799457
939,1028,5,880261868
292,276,5,881103915
314,237,5,877886221
385,216,2,879446868
332,815,4,887938224
889,678,3,880177352
450,710,3,882468931
704,481,5,891397667
308,610,4,887738847
607,487,4,883879213
615,294,3,879447613
118,396,5,875385335
332,974,4,888360532
659,367,3,891385166
254,126,3,887347350
22,265,3,878888066
92,54,3,875656624
747,305,5,888638183
437,421,4,881001983
62,258,5,879371909
487,97,5,883446600
666,811,4,880568396
42,756,5,881106420
389,629,2,880166028
318,482,5,884496156
450,123,2,882373464
342,108,4,874984574
90,191,5,891384424
540,300,3,882156618
834,762,4,890863072
645,195,4,892054537
416,133,2,876699903
282,268,4,879949438
22,688,1,878886307
901,447,3,877132015
363,215,3,891496306
222,796,4,878183684
378,5,3,880332609
561,195,3,885808963
463,472,3,877385922
482,289,3,887644023
740,269,4,879523187
264,746,3,886123358
747,178,5,888639939
263,378,5,891299630
561,393,2,885810309
935,815,4,884472576
311,942,5,884366112
552,1,3,879221716
257,462,4,879547695
792,831,2,877910666
452,163,4,886151027
321,48,4,879439706
545,1188,3,883115515
806,518,3,882388231
373,520,4,877098678
412,114,4,879716874
92,1209,1,875660468
13,433,4,881515239
230,82,5,880485311
44,174,5,878347662
129,748,2,883245452
87,4,5,879876524
82,1078,3,878769748
305,947,4,886322838
504,291,4,887832043
193,182,4,890860290
59,615,4,888204553
312,813,5,891698516
301,2,2,882076587
271,56,3,885848559
168,294,4,884286862
730,332,3,880309870
556,294,2,882135855
457,191,5,882396659
322,302,5,887314417
806,249,4,882385476
694,645,4,875727143
870,470,3,879901727
49,56,5,888067307
481,153,5,885828165
592,295,4,882608357
186,100,4,879023115
453,22,5,877553870
308,208,4,887736798
600,177,5,888451583
251,748,2,886272175
862,831,3,879303542
197,748,3,891409323
721,380,5,877138661
8,260,3,879361665
234,1457,3,892079538
102,67,1,892993706
850,318,5,883194737
318,237,5,884494712
374,550,5,880938965
889,1073,5,880179893
766,168,5,891309090
398,234,4,875659265
911,647,4,892839140
17,222,3,885272751
864,81,3,888891836
698,489,3,886367849
727,722,2,883712993
864,685,4,888891900
416,49,4,893142283
852,515,5,891036414
457,411,3,882395894
313,582,2,891016622
727,926,3,883709438
145,983,1,879161805
909,531,4,891920166
775,312,3,891032866
649,323,3,891440624
416,388,2,886320177
408,347,3,889679761
567,198,5,882425631
659,520,3,891332006
383,357,5,891193137
179,691,3,892151331
756,289,4,874828027
892,820,3,886611079
90,213,5,891383718
308,452,2,887741329
224,325,1,888082045
324,875,3,880575163
294,872,4,877818580
679,520,4,884487031
374,71,5,880396292
82,405,3,876311423
151,506,4,879524900
329,127,4,891655741
435,52,5,884132403
622,3,1,882672922
79,582,5,891271806
450,54,4,887138820
25,98,5,885853415
880,902,4,892958301
376,237,3,879459054
437,658,4,880141335
43,820,2,884029742
399,1086,3,882340827
18,753,4,880129816
373,80,3,877107235
94,584,4,885872942
200,2,4,884130046
49,1066,2,888067187
739,176,1,886958938
514,12,5,875318263
897,840,3,879993887
936,121,4,886832544
288,289,3,886372937
119,1086,4,874775136
654,116,4,887863436
914,1406,4,887123886
472,121,5,875978600
178,328,3,882823416
479,164,4,879461781
699,258,5,883278844
279,486,4,875310041
849,588,5,879695680
501,840,4,883348655
312,660,4,891699321
12,216,5,879960826
449,640,5,880410734
213,294,3,878870226
93,845,4,888705321
266,508,4,892258004
313,505,5,891014524
881,265,5,876538286
497,559,4,879362359
784,331,4,891387155
246,393,3,884922627
269,1427,2,891448141
367,436,4,876689962
615,100,3,879448693
387,265,4,886483049
914,381,3,887122325
892,521,5,886608263
246,550,3,884922740
339,250,5,891033830
306,1028,2,876504581
691,748,4,875542868
721,749,3,877137359
709,176,4,879848432
826,177,5,885690676
474,492,4,887925838
817,546,4,874815947
234,835,3,892334481
346,302,3,877231140
833,940,2,875134411
870,640,3,886883147
907,742,5,880158939
772,332,4,877533731
308,1421,4,887739212
271,1117,3,885847763
83,216,4,880307846
719,71,3,883354106
108,718,4,879879985
846,196,4,883949290
189,56,5,893265263
728,25,4,879443155
623,183,3,891034294
627,64,5,879530015
871,1430,3,888192744
304,313,5,884968415
92,226,3,875813412
776,241,1,892313489
501,274,3,883348474
629,197,5,880117031
798,926,4,875638203
896,452,3,887161564
20,121,3,879668227
903,412,2,891032077
922,810,4,891450866
399,1232,3,882350831
452,427,4,875264976
406,476,4,879540147
96,83,3,884403758
239,434,5,889180041
254,435,3,886472089
587,308,3,892871642
885,420,4,885714858
853,748,2,879364883
198,55,3,884207525
500,462,4,883874715
92,25,3,875640072
655,286,3,887424831
70,1030,2,884151801
561,925,3,885810084
863,346,5,889288911
655,425,3,887477409
704,494,5,891397948
886,187,4,876031309
198,161,3,884208454
796,1012,3,892660466
60,357,4,883326273
90,501,5,891384885
66,294,4,883601089
822,235,3,891039543
385,458,3,879440828
869,596,3,884491734
224,212,1,888104188
654,275,5,887863394
659,121,4,891331301
194,67,1,879549793
385,512,5,880958750
449,558,4,880410599
749,566,3,878849857
807,1066,5,893081508
443,286,5,883504521
495,423,5,888633522
293,322,2,888904456
171,906,3,891034684
870,713,4,879376966
189,134,5,893265239
889,161,4,880180897
642,257,5,886131546
429,42,5,882385593
470,458,4,879178542
22,665,1,878888145
537,721,2,886031752
590,1017,4,879439196
880,396,2,880174995
699,828,3,884152917
130,541,3,876252307
232,708,4,888550060
378,143,4,880046022
667,197,4,891035033
122,469,5,879270644
666,175,4,880567612
709,183,5,879846590
43,186,3,875981335
569,100,5,879793784
714,748,5,892777877
886,176,4,876032143
454,611,2,888266685
109,1060,4,880571661
707,723,3,886286954
798,151,3,875554819
611,873,3,891636399
277,619,4,879543801
231,50,4,888605273
865,455,4,880143612
416,1337,1,876698083
453,427,3,877554174
890,193,4,882402826
463,250,4,889935953
60,88,4,883327684
829,733,2,887584684
562,1126,4,879196045
268,825,3,875742893
402,137,4,876266701
238,237,3,883576281
472,22,5,892790953
567,194,3,882425874
106,495,4,881451016
64,58,3,889739625
305,246,3,886322122
194,661,5,879523104
194,66,3,879527264
66,127,4,883601156
370,631,4,879435369
332,225,3,887938706
374,322,4,880392482
747,462,5,888639272
764,95,5,876246475
671,654,3,884034800
429,616,3,882386333
607,485,3,883879442
452,418,4,875275700
798,1239,4,875915965
334,494,4,891547235
592,877,2,882607647
444,258,3,890246907
